date,avg,avg_kesson,avg_gensyo,high,high_kesson,high_gensyo,low,low_kesson,low_gensyo
2000/1/1,6.8,8,1,13.6,8,1,1.3,8,1
2000/1/2,5.0,8,1,7.7,8,1,0.1,8,1
2000/1/3,7.8,8,1,14.5,8,1,3.6,8,1
2000/1/4,8.3,8,1,13.8,8,1,2.4,8,1
2000/1/5,6.9,8,1,11.5,8,1,0.5,8,1
2000/1/6,9.5,8,1,12.2,8,1,7.4,8,1
2000/1/7,11.3,8,1,17.2,8,1,7.8,8,1
2000/1/8,8.0,8,1,10.6,8,1,4.6,8,1
2000/1/9,7.5,8,1,11.1,8,1,1.5,8,1
2000/1/10,10.3,8,1,16.6,8,1,6.8,8,1
2000/1/11,6.8,8,1,11.3,8,1,3.0,8,1
2000/1/12,2.7,8,1,4.7,8,1,1.4,8,1
2000/1/13,6.9,8,1,10.9,8,1,2.2,8,1
2000/1/14,10.7,8,1,16.1,8,1,7.7,8,1
2000/1/15,8.9,8,1,11.4,8,1,6.6,8,1
2000/1/16,6.8,8,1,8.9,8,1,4.4,8,1
2000/1/17,4.9,8,1,6.8,8,1,1.5,8,1
2000/1/18,7.4,8,1,11.2,8,1,3.1,8,1
2000/1/19,4.9,8,1,6.5,8,1,1.8,8,1
2000/1/20,6.1,8,1,12.0,8,1,1.2,8,1
2000/1/21,3.0,8,1,5.8,8,1,0.1,8,1
2000/1/22,3.2,8,1,8.3,8,1,-2.4,8,1
2000/1/23,5.1,8,1,13.2,8,1,-1.3,8,1
2000/1/24,7.0,8,1,12.3,8,1,1.9,8,1
2000/1/25,4.1,8,1,6.9,8,1,1.8,8,1
2000/1/26,2.8,8,1,6.9,8,1,-1.4,8,1
2000/1/27,2.0,8,1,5.8,8,1,-1.5,8,1
2000/1/28,3.1,8,1,9.5,8,1,-5.3,8,1
2000/1/29,5.0,8,1,10.7,8,1,-0.9,8,1
2000/1/30,6.8,8,1,15.1,8,1,-1.2,8,1
2000/1/31,5.5,8,1,10.3,8,1,2.3,8,1
2000/2/1,4.8,8,1,9.0,8,1,0.9,8,1
2000/2/2,6.1,8,1,11.7,8,1,2.4,8,1
2000/2/3,5.3,8,1,11.1,8,1,-0.6,8,1
2000/2/4,6.4,8,1,11.8,8,1,2.6,8,1
2000/2/5,5.1,8,1,11.2,8,1,-2.5,8,1
2000/2/6,6.3,8,1,9.4,8,1,2.5,8,1
2000/2/7,7.9,8,1,14.7,8,1,0.3,8,1
2000/2/8,6.6,8,1,12.9,8,1,-0.2,8,1
2000/2/9,4.3,8,1,9.9,8,1,-1.5,8,1
2000/2/10,3.8,8,1,11.0,8,1,-2.7,8,1
2000/2/11,4.3,8,1,10.9,8,1,-3.7,8,1
2000/2/12,6.2,8,1,13.0,8,1,-1.0,8,1
2000/2/13,6.9,8,1,10.8,8,1,0.5,8,1
2000/2/14,5.6,8,1,8.3,8,1,3.9,8,1
2000/2/15,3.7,8,1,8.9,8,1,0.1,8,1
2000/2/16,1.6,8,1,6.5,8,1,-3.3,8,1
2000/2/17,2.5,8,1,8.3,8,1,-3.4,8,1
2000/2/18,2.8,8,1,8.4,8,1,-3.1,8,1
2000/2/19,3.4,8,1,7.1,8,1,-2.1,8,1
2000/2/20,3.3,8,1,5.6,8,1,0.9,8,1
2000/2/21,4.1,8,1,8.6,8,1,-2.2,8,1
2000/2/22,3.5,8,1,9.0,8,1,-2.2,8,1
2000/2/23,4.8,8,1,9.2,8,1,-0.9,8,1
2000/2/24,3.4,8,1,9.8,8,1,-1.4,8,1
2000/2/25,2.6,8,1,7.2,8,1,-0.9,8,1
2000/2/26,2.0,8,1,4.5,8,1,-0.5,8,1
2000/2/27,4.1,8,1,10.4,8,1,-2.4,8,1
2000/2/28,5.6,8,1,13.0,8,1,-2.1,8,1
2000/2/29,3.5,8,1,8.8,8,1,-1.3,8,1
2000/3/1,4.3,8,1,11.2,8,1,-2.7,8,1
2000/3/2,6.3,8,1,13.4,8,1,-0.9,8,1
2000/3/3,9.1,8,1,15.9,8,1,1.2,8,1
2000/3/4,9.5,8,1,15.7,8,1,6.2,8,1
2000/3/5,11.2,8,1,14.6,8,1,6.7,8,1
2000/3/6,6.5,8,1,9.4,8,1,4.0,8,1
2000/3/7,8.8,8,1,16.7,8,1,-0.6,8,1
2000/3/8,6.5,8,1,11.9,8,1,1.3,8,1
2000/3/9,3.7,8,1,9.8,8,1,-2.1,8,1
2000/3/10,3.8,8,1,9.0,8,1,-2.8,8,1
2000/3/11,6.4,8,1,10.2,8,1,1.4,8,1
2000/3/12,6.6,8,1,10.0,8,1,4.1,8,1
2000/3/13,6.9,8,1,14.3,8,1,1.0,8,1
2000/3/14,6.2,8,1,10.9,8,1,2.3,8,1
2000/3/15,7.6,8,1,11.7,8,1,2.1,8,1
2000/3/16,5.3,8,1,7.0,8,1,3.3,8,1
2000/3/17,7.4,8,1,13.1,8,1,2.8,8,1
2000/3/18,8.1,8,1,14.4,8,1,-0.4,8,1
2000/3/19,11.5,8,1,16.5,8,1,4.2,8,1
2000/3/20,9.5,8,1,13.5,8,1,4.3,8,1
2000/3/21,6.8,8,1,10.4,8,1,2.7,8,1
2000/3/22,8.2,8,1,13.8,8,1,3.1,8,1
2000/3/23,8.0,8,1,13.6,8,1,0.7,8,1
2000/3/24,10.3,8,1,14.3,8,1,2.4,8,1
2000/3/25,7.6,8,1,13.8,8,1,0.0,8,1
2000/3/26,6.4,8,1,11.8,8,1,0.3,8,1
2000/3/27,7.6,8,1,15.0,8,1,-0.6,8,1
2000/3/28,11.1,8,1,16.3,8,1,4.6,8,1
2000/3/29,15.4,8,1,19.4,8,1,8.2,8,1
2000/3/30,11.9,8,1,17.7,8,1,4.7,8,1
2000/3/31,11.9,8,1,16.2,8,1,6.1,8,1
2000/4/1,11.4,8,1,15.2,8,1,8.3,8,1
2000/4/2,11.1,8,1,15.4,8,1,5.2,8,1
2000/4/3,9.6,8,1,12.9,8,1,7.0,8,1
2000/4/4,10.8,8,1,16.2,8,1,3.6,8,1
2000/4/5,11.0,8,1,13.8,8,1,9.0,8,1
2000/4/6,13.4,8,1,16.4,8,1,10.9,8,1
2000/4/7,13.5,8,1,19.8,8,1,9.7,8,1
2000/4/8,13.8,8,1,20.6,8,1,8.5,8,1
2000/4/9,12.6,8,1,18.0,8,1,5.3,8,1
2000/4/10,14.2,8,1,16.1,8,1,12.5,8,1
2000/4/11,12.6,8,1,16.3,8,1,7.7,8,1
2000/4/12,14.5,8,1,21.2,8,1,6.7,8,1
2000/4/13,15.8,8,1,22.5,8,1,9.6,8,1
2000/4/14,17.4,8,1,24.3,8,1,10.9,8,1
2000/4/15,10.6,8,1,14.1,8,1,7.6,8,1
2000/4/16,9.2,8,1,12.6,8,1,6.3,8,1
2000/4/17,11.2,8,1,15.5,8,1,6.4,8,1
2000/4/18,12.7,8,1,19.5,8,1,4.4,8,1
2000/4/19,15.6,8,1,21.1,8,1,10.9,8,1
2000/4/20,10.7,8,1,13.7,8,1,8.3,8,1
2000/4/21,13.4,8,1,16.4,8,1,11.2,8,1
2000/4/22,18.6,8,1,22.8,8,1,12.3,8,1
2000/4/23,17.7,8,1,24.4,8,1,10.3,8,1
2000/4/24,12.7,8,1,19.8,8,1,8.0,8,1
2000/4/25,13.7,8,1,18.9,8,1,6.8,8,1
2000/4/26,13.1,8,1,15.1,8,1,11.6,8,1
2000/4/27,15.0,8,1,19.4,8,1,11.2,8,1
2000/4/28,14.9,8,1,19.8,8,1,10.6,8,1
2000/4/29,15.0,8,1,20.8,8,1,7.5,8,1
2000/4/30,15.3,8,1,21.2,8,1,7.8,8,1
2000/5/1,17.8,8,1,22.1,8,1,13.4,8,1
2000/5/2,17.8,8,1,23.4,8,1,12.7,8,1
2000/5/3,17.8,8,1,23.9,8,1,13.2,8,1
2000/5/4,16.5,8,1,21.6,8,1,12.3,8,1
2000/5/5,16.7,8,1,23.5,8,1,10.4,8,1
2000/5/6,15.6,8,1,18.5,8,1,13.7,8,1
2000/5/7,18.8,8,1,23.9,8,1,14.1,8,1
2000/5/8,19.9,8,1,24.0,8,1,16.4,8,1
2000/5/9,20.4,8,1,28.7,8,1,14.8,8,1
2000/5/10,18.5,8,1,23.5,8,1,15.6,8,1
2000/5/11,16.7,8,1,20.2,8,1,13.8,8,1
2000/5/12,18.9,8,1,25.3,8,1,15.1,8,1
2000/5/13,18.9,8,1,21.1,8,1,17.3,8,1
2000/5/14,19.1,8,1,24.3,8,1,15.6,8,1
2000/5/15,17.9,8,1,23.1,8,1,13.2,8,1
2000/5/16,19.6,8,1,25.6,8,1,14.3,8,1
2000/5/17,17.6,8,1,20.6,8,1,15.4,8,1
2000/5/18,17.0,8,1,22.4,8,1,14.4,8,1
2000/5/19,17.4,8,1,20.6,8,1,13.4,8,1
2000/5/20,15.3,8,1,16.5,8,1,14.2,8,1
2000/5/21,17.0,8,1,20.6,8,1,13.8,8,1
2000/5/22,19.5,8,1,24.3,8,1,15.7,8,1
2000/5/23,22.1,8,1,27.9,8,1,16.2,8,1
2000/5/24,21.5,8,1,28.1,8,1,17.6,8,1
2000/5/25,20.1,8,1,26.2,8,1,15.6,8,1
2000/5/26,21.4,8,1,26.7,8,1,16.2,8,1
2000/5/27,21.6,8,1,26.0,8,1,17.5,8,1
2000/5/28,23.3,8,1,28.9,8,1,18.5,8,1
2000/5/29,24.1,8,1,29.1,8,1,19.2,8,1
2000/5/30,23.2,8,1,28.8,8,1,17.5,8,1
2000/5/31,20.6,8,1,24.8,8,1,18.3,8,1
2000/6/1,22.1,8,1,28.2,8,1,16.9,8,1
2000/6/2,21.7,8,1,26.4,8,1,16.8,8,1
2000/6/3,22.1,8,1,24.8,8,1,18.8,8,1
2000/6/4,22.2,8,1,28.3,8,1,16.3,8,1
2000/6/5,20.6,8,1,26.0,8,1,15.6,8,1
2000/6/6,22.2,8,1,26.5,8,1,18.8,8,1
2000/6/7,24.1,8,1,30.1,8,1,16.8,8,1
2000/6/8,24.0,8,1,29.0,8,1,18.9,8,1
2000/6/9,22.7,8,1,26.5,8,1,17.8,8,1
2000/6/10,18.6,8,1,20.7,8,1,16.9,8,1
2000/6/11,17.6,8,1,18.2,8,1,16.6,8,1
2000/6/12,17.0,8,1,19.0,8,1,15.9,8,1
2000/6/13,17.6,8,1,19.6,8,1,15.9,8,1
2000/6/14,18.5,8,1,20.2,8,1,17.0,8,1
2000/6/15,20.8,8,1,26.1,8,1,15.9,8,1
2000/6/16,23.1,8,1,29.7,8,1,16.2,8,1
2000/6/17,20.5,8,1,25.4,8,1,17.0,8,1
2000/6/18,22.6,8,1,29.2,8,1,16.8,8,1
2000/6/19,23.8,8,1,29.7,8,1,19.1,8,1
2000/6/20,24.1,8,1,30.0,8,1,20.2,8,1
2000/6/21,24.0,8,1,27.9,8,1,20.4,8,1
2000/6/22,25.2,8,1,30.4,8,1,21.3,8,1
2000/6/23,20.0,8,1,22.4,8,1,19.0,8,1
2000/6/24,19.3,8,1,20.3,8,1,18.1,8,1
2000/6/25,18.3,8,1,20.0,8,1,16.2,8,1
2000/6/26,19.4,8,1,22.0,8,1,16.0,8,1
2000/6/27,22.4,8,1,25.8,8,1,18.7,8,1
2000/6/28,23.1,8,1,26.2,8,1,21.7,8,1
2000/6/29,24.5,8,1,28.1,8,1,21.5,8,1
2000/6/30,26.9,8,1,30.8,8,1,23.3,8,1
2000/7/1,28.5,8,1,33.2,8,1,23.7,8,1
2000/7/2,26.3,8,1,33.2,8,1,22.1,8,1
2000/7/3,27.3,8,1,32.1,8,1,23.0,8,1
2000/7/4,25.1,8,1,30.7,8,1,20.4,8,1
2000/7/5,23.9,8,1,28.5,8,1,19.4,8,1
2000/7/6,24.1,8,1,28.3,8,1,21.5,8,1
2000/7/7,22.7,8,1,24.5,8,1,20.6,8,1
2000/7/8,24.8,8,1,31.0,8,1,20.2,8,1
2000/7/9,25.7,8,1,30.8,8,1,19.8,8,1
2000/7/10,25.5,8,1,30.8,8,1,20.7,8,1
2000/7/11,25.7,8,1,31.4,8,1,20.4,8,1
2000/7/12,26.5,8,1,29.9,8,1,23.0,8,1
2000/7/13,28.3,8,1,32.6,8,1,23.9,8,1
2000/7/14,27.7,8,1,31.9,8,1,25.0,8,1
2000/7/15,27.2,8,1,31.1,8,1,24.4,8,1
2000/7/16,28.5,8,1,34.0,8,1,24.1,8,1
2000/7/17,28.7,8,1,34.0,8,1,24.7,8,1
2000/7/18,28.0,8,1,33.1,8,1,23.6,8,1
2000/7/19,27.4,8,1,32.2,8,1,24.7,8,1
2000/7/20,28.1,8,1,33.1,8,1,24.6,8,1
2000/7/21,27.7,8,1,30.9,8,1,24.5,8,1
2000/7/22,29.1,8,1,33.6,8,1,24.4,8,1
2000/7/23,30.7,8,1,35.8,8,1,25.5,8,1
2000/7/24,29.9,8,1,33.2,8,1,25.4,8,1
2000/7/25,25.3,8,1,27.7,8,1,23.6,8,1
2000/7/26,23.0,8,1,24.6,8,1,21.3,8,1
2000/7/27,24.9,8,1,29.2,8,1,22.9,8,1
2000/7/28,25.8,4,1,27.9,4,1,24.1,4,1
2000/7/29,27.6,8,1,32.5,8,1,23.5,8,1
2000/7/30,28.6,8,1,32.7,8,1,25.1,8,1
2000/7/31,29.3,8,1,33.1,8,1,25.8,8,1
2000/8/1,29.7,8,1,33.4,8,1,25.9,8,1
2000/8/2,28.3,8,1,32.2,8,1,24.7,8,1
2000/8/3,28.6,8,1,33.8,8,1,24.9,8,1
2000/8/4,27.6,8,1,31.2,8,1,24.2,8,1
2000/8/5,27.6,8,1,33.3,8,1,22.7,8,1
2000/8/6,27.5,8,1,33.6,8,1,22.1,8,1
2000/8/7,27.0,8,1,32.2,8,1,22.4,8,1
2000/8/8,26.6,8,1,33.1,8,1,21.7,8,1
2000/8/9,26.2,8,1,30.6,8,1,22.6,8,1
2000/8/10,27.3,8,1,33.3,8,1,21.7,8,1
2000/8/11,28.8,8,1,33.5,8,1,24.0,8,1
2000/8/12,28.4,8,1,32.8,8,1,24.6,8,1
2000/8/13,23.6,8,1,25.6,8,1,22.4,8,1
2000/8/14,26.8,8,1,32.1,8,1,21.9,8,1
2000/8/15,26.0,8,1,28.7,8,1,23.0,8,1
2000/8/16,26.8,8,1,31.7,8,1,23.8,8,1
2000/8/17,26.2,8,1,30.2,8,1,23.6,8,1
2000/8/18,25.0,8,1,27.7,8,1,23.1,8,1
2000/8/19,25.9,8,1,30.1,8,1,22.6,8,1
2000/8/20,26.0,8,1,30.5,8,1,23.1,8,1
2000/8/21,28.0,8,1,32.5,8,1,24.0,8,1
2000/8/22,28.7,8,1,33.2,8,1,26.2,8,1
2000/8/23,28.6,8,1,32.6,8,1,26.1,8,1
2000/8/24,28.1,8,1,32.4,8,1,25.9,8,1
2000/8/25,28.4,8,1,33.4,8,1,25.6,8,1
2000/8/26,27.6,8,1,31.8,8,1,23.6,8,1
2000/8/27,28.0,8,1,33.7,8,1,24.7,8,1
2000/8/28,28.0,8,1,32.9,8,1,24.2,8,1
2000/8/29,27.8,8,1,33.7,8,1,22.9,8,1
2000/8/30,27.6,8,1,32.8,8,1,23.3,8,1
2000/8/31,26.4,8,1,29.6,8,1,23.8,8,1
2000/9/1,28.3,8,1,31.9,8,1,25.1,8,1
2000/9/2,31.6,8,1,37.4,8,1,25.4,8,1
2000/9/3,28.5,8,1,32.7,8,1,24.4,8,1
2000/9/4,22.3,8,1,25.3,8,1,20.1,8,1
2000/9/5,19.3,8,1,20.4,8,1,18.6,8,1
2000/9/6,22.9,8,1,28.3,8,1,19.2,8,1
2000/9/7,24.3,8,1,27.3,8,1,22.4,8,1
2000/9/8,26.3,8,1,30.3,8,1,23.6,8,1
2000/9/9,27.6,8,1,31.7,8,1,25.1,8,1
2000/9/10,27.6,8,1,32.1,8,1,22.9,8,1
2000/9/11,23.3,8,1,25.7,8,1,22.1,8,1
2000/9/12,25.9,8,1,28.8,8,1,23.5,8,1
2000/9/13,24.2,8,1,27.2,8,1,22.2,8,1
2000/9/14,24.4,8,1,27.4,8,1,22.3,8,1
2000/9/15,25.4,8,1,29.2,8,1,22.0,8,1
2000/9/16,24.6,8,1,26.3,8,1,23.7,8,1
2000/9/17,25.3,8,1,28.0,8,1,24.0,8,1
2000/9/18,24.9,8,1,29.7,8,1,21.3,8,1
2000/9/19,24.6,8,1,29.2,8,1,21.3,8,1
2000/9/20,24.2,8,1,28.6,8,1,21.6,8,1
2000/9/21,23.3,8,1,28.7,8,1,18.9,8,1
2000/9/22,23.4,8,1,29.2,8,1,16.9,8,1
2000/9/23,21.3,8,1,23.5,8,1,20.0,8,1
2000/9/24,22.6,8,1,27.0,8,1,19.9,8,1
2000/9/25,23.8,8,1,29.2,8,1,18.8,8,1
2000/9/26,21.6,8,1,25.6,8,1,16.9,8,1
2000/9/27,20.4,8,1,25.7,8,1,14.1,8,1
2000/9/28,20.1,8,1,26.2,8,1,13.8,8,1
2000/9/29,19.4,8,1,23.0,8,1,15.5,8,1
2000/9/30,19.8,8,1,25.3,8,1,15.0,8,1
2000/10/1,20.0,8,1,22.1,8,1,18.2,8,1
2000/10/2,18.3,8,1,20.7,8,1,16.9,8,1
2000/10/3,20.0,8,1,25.0,8,1,16.7,8,1
2000/10/4,21.6,8,1,25.7,8,1,19.0,8,1
2000/10/5,19.4,8,1,21.3,8,1,16.5,8,1
2000/10/6,19.4,8,1,23.8,8,1,15.9,8,1
2000/10/7,18.7,8,1,23.8,8,1,14.3,8,1
2000/10/8,17.1,8,1,20.7,8,1,12.3,8,1
2000/10/9,15.9,8,1,17.4,8,1,15.2,8,1
2000/10/10,19.5,8,1,25.0,8,1,13.2,8,1
2000/10/11,20.6,8,1,26.7,8,1,15.7,8,1
2000/10/12,21.9,8,1,29.2,8,1,15.8,8,1
2000/10/13,15.8,8,1,18.6,8,1,14.6,8,1
2000/10/14,18.9,8,1,23.9,8,1,13.1,8,1
2000/10/15,17.0,8,1,19.4,8,1,15.1,8,1
2000/10/16,16.8,8,1,21.0,8,1,12.6,8,1
2000/10/17,16.4,8,1,18.2,8,1,15.1,8,1
2000/10/18,16.5,8,1,20.6,8,1,12.9,8,1
2000/10/19,15.2,8,1,19.1,8,1,8.5,8,1
2000/10/20,15.4,8,1,16.9,8,1,14.7,8,1
2000/10/21,18.9,8,1,24.2,8,1,13.5,8,1
2000/10/22,17.9,8,1,19.1,8,1,16.6,8,1
2000/10/23,15.5,8,1,16.3,8,1,14.8,8,1
2000/10/24,17.0,8,1,22.0,8,1,13.7,8,1
2000/10/25,16.3,8,1,21.0,8,1,12.7,8,1
2000/10/26,18.5,8,1,24.0,8,1,14.3,8,1
2000/10/27,14.6,8,1,18.0,8,1,11.6,8,1
2000/10/28,12.7,8,1,15.7,8,1,10.7,8,1
2000/10/29,11.4,8,1,11.8,8,1,11.0,8,1
2000/10/30,13.3,8,1,19.0,8,1,9.4,8,1
2000/10/31,13.1,5,1,17.3,4,1,7.8,4,1
2000/11/1,13.2,8,1,14.9,8,1,11.5,8,1
2000/11/2,13.9,8,1,14.7,8,1,13.2,8,1
2000/11/3,14.8,8,1,16.0,8,1,13.7,8,1
2000/11/4,14.8,8,1,18.4,8,1,11.3,8,1
2000/11/5,14.4,8,1,22.3,8,1,7.7,8,1
2000/11/6,14.0,8,1,17.9,8,1,10.0,8,1
2000/11/7,15.5,8,1,20.0,8,1,12.9,8,1
2000/11/8,15.1,8,1,21.8,8,1,10.9,8,1
2000/11/9,11.3,8,1,11.9,8,1,10.7,8,1
2000/11/10,11.5,8,1,13.5,8,1,8.4,8,1
2000/11/11,12.6,8,1,17.8,8,1,7.8,8,1
2000/11/12,10.8,8,1,12.7,8,1,9.0,8,1
2000/11/13,12.1,8,1,16.8,8,1,7.5,8,1
2000/11/14,12.2,8,1,13.0,8,1,10.8,8,1
2000/11/15,14.6,8,1,19.3,8,1,11.6,8,1
2000/11/16,11.5,8,1,13.1,8,1,8.5,8,1
2000/11/17,8.8,8,1,10.1,8,1,7.5,8,1
2000/11/18,12.7,8,1,18.6,8,1,8.3,8,1
2000/11/19,9.9,8,1,13.3,8,1,7.2,8,1
2000/11/20,7.9,8,1,10.1,8,1,6.8,8,1
2000/11/21,15.7,8,1,20.0,8,1,12.3,8,1
2000/11/22,10.0,8,1,12.1,8,1,7.0,8,1
2000/11/23,7.9,8,1,12.1,8,1,4.8,8,1
2000/11/24,9.3,8,1,16.5,8,1,2.6,8,1
2000/11/25,10.3,8,1,15.7,8,1,4.2,8,1
2000/11/26,11.5,8,1,18.4,8,1,5.5,8,1
2000/11/27,12.6,8,1,18.1,8,1,8.1,8,1
2000/11/28,9.3,8,1,13.5,8,1,5.0,8,1
2000/11/29,5.9,8,1,9.3,8,1,2.4,8,1
2000/11/30,8.6,8,1,14.8,8,1,2.9,8,1
2000/12/1,7.2,8,1,10.4,8,1,3.9,8,1
2000/12/2,5.9,8,1,11.3,8,1,1.6,8,1
2000/12/3,7.5,8,1,11.0,8,1,2.4,8,1
2000/12/4,8.5,8,1,11.8,8,1,4.9,8,1
2000/12/5,6.5,8,1,13.1,8,1,0.9,8,1
2000/12/6,8.5,8,1,13.4,8,1,5.6,8,1
2000/12/7,5.6,8,1,9.8,8,1,2.5,8,1
2000/12/8,6.5,8,1,13.7,8,1,-0.8,8,1
2000/12/9,8.3,8,1,17.2,8,1,0.4,8,1
2000/12/10,9.6,8,1,19.0,8,1,1.0,8,1
2000/12/11,8.7,8,1,13.1,8,1,3.4,8,1
2000/12/12,5.4,8,1,10.4,8,1,1.6,8,1
2000/12/13,5.3,8,1,12.2,8,1,-1.2,8,1
2000/12/14,5.3,8,1,8.0,8,1,3.2,8,1
2000/12/15,6.4,8,1,12.6,8,1,0.9,8,1
2000/12/16,9.5,8,1,19.8,8,1,0.7,8,1
2000/12/17,7.3,8,1,12.0,8,1,1.9,8,1
2000/12/18,8.0,8,1,10.2,8,1,5.7,8,1
2000/12/19,11.4,8,1,18.5,8,1,6.6,8,1
2000/12/20,8.2,8,1,10.1,8,1,6.0,8,1
2000/12/21,9.2,8,1,15.5,8,1,5.8,8,1
2000/12/22,6.7,5,1,9.6,4,1,4.9,4,1
2000/12/23,7.4,8,1,12.5,8,1,4.8,8,1
2000/12/24,7.3,8,1,13.5,8,1,0.2,8,1
2000/12/25,5.8,8,1,11.5,8,1,0.2,8,1
2000/12/26,3.3,8,1,9.6,8,1,-1.8,8,1
2000/12/27,4.2,8,1,9.6,8,1,0.2,8,1
2000/12/28,3.7,8,1,10.0,8,1,-2.0,8,1
2000/12/29,4.5,8,1,9.8,8,1,-0.9,8,1
2000/12/30,3.6,8,1,6.7,8,1,-0.9,8,1
2000/12/31,7.2,8,1,8.9,8,1,5.6,8,1
2001/1/1,6.5,8,1,10.1,8,1,0.5,8,1
2001/1/2,6.2,8,1,14.5,8,1,-3.3,8,1
2001/1/3,6.0,8,1,12.2,8,1,-0.1,8,1
2001/1/4,3.3,8,1,9.1,8,1,-1.5,8,1
2001/1/5,3.3,8,1,9.3,8,1,-2.1,8,1
2001/1/6,2.7,8,1,8.2,8,1,-1.2,8,1
2001/1/7,1.2,8,1,4.7,8,1,-3.2,8,1
2001/1/8,2.7,8,1,5.8,8,1,-0.1,8,1
2001/1/9,3.3,8,1,6.3,8,1,1.6,8,1
2001/1/10,6.2,8,1,11.5,8,1,1.7,8,1
2001/1/11,5.9,8,1,12.1,8,1,2.8,8,1
2001/1/12,3.9,8,1,9.7,8,1,-1.0,8,1
2001/1/13,1.1,8,1,5.0,8,1,-3.5,8,1
2001/1/14,0.0,8,1,5.7,8,1,-4.3,8,1
2001/1/15,-0.3,8,1,5.3,8,1,-5.4,8,1
2001/1/16,0.9,8,1,6.2,8,1,-5.3,8,1
2001/1/17,1.1,8,1,8.0,8,1,-5.0,8,1
2001/1/18,2.4,8,1,9.4,8,1,-4.1,8,1
2001/1/19,2.6,8,1,5.9,8,1,-0.1,8,1
2001/1/20,1.1,8,1,3.4,8,1,-0.1,8,1
2001/1/21,3.4,8,1,10.4,8,1,-2.5,8,1
2001/1/22,4.7,8,1,8.8,8,1,0.4,8,1
2001/1/23,4.3,8,1,9.2,8,1,1.3,8,1
2001/1/24,3.6,8,1,8.3,8,1,-0.2,8,1
2001/1/25,2.4,8,1,4.6,8,1,0.3,8,1
2001/1/26,4.6,8,1,6.9,8,1,2.6,8,1
2001/1/27,1.2,8,1,3.7,8,1,-0.1,8,1
2001/1/28,3.6,8,1,8.5,8,1,-0.8,8,1
2001/1/29,3.3,8,1,7.9,8,1,-1.9,8,1
2001/1/30,2.9,8,1,9.0,8,1,-2.7,8,1
2001/1/31,3.9,8,1,7.7,8,1,-0.9,8,1
2001/2/1,3.7,8,1,5.6,8,1,2.4,8,1
2001/2/2,3.2,8,1,6.1,8,1,-1.0,8,1
2001/2/3,3.3,8,1,9.7,8,1,-3.1,8,1
2001/2/4,3.9,8,1,7.5,8,1,0.6,8,1
2001/2/5,5.1,8,1,9.3,8,1,1.4,8,1
2001/2/6,6.8,8,1,12.7,8,1,1.3,8,1
2001/2/7,3.3,8,1,7.0,8,1,0.6,8,1
2001/2/8,4.4,8,1,9.9,8,1,1.1,8,1
2001/2/9,3.2,8,1,7.9,8,1,0.6,8,1
2001/2/10,4.8,8,1,10.5,8,1,-1.7,8,1
2001/2/11,4.9,8,1,10.9,8,1,-0.8,8,1
2001/2/12,2.9,8,1,6.5,8,1,-0.5,8,1
2001/2/13,3.0,8,1,7.6,8,1,-1.0,8,1
2001/2/14,2.1,8,1,3.9,8,1,-0.1,8,1
2001/2/15,1.8,8,1,6.4,8,1,-3.3,8,1
2001/2/16,3.6,8,1,10.3,8,1,-2.3,8,1
2001/2/17,3.4,8,1,8.4,8,1,-1.9,8,1
2001/2/18,5.9,8,1,12.5,8,1,0.2,8,1
2001/2/19,7.9,8,1,15.5,8,1,0.7,8,1
2001/2/20,6.0,8,1,11.3,8,1,1.8,8,1
2001/2/21,8.6,8,1,16.9,8,1,-0.1,8,1
2001/2/22,12.4,8,1,19.1,8,1,6.9,8,1
2001/2/23,11.1,8,1,17.5,8,1,3.0,8,1
2001/2/24,5.7,8,1,10.0,8,1,2.9,8,1
2001/2/25,4.6,8,1,9.4,8,1,0.8,8,1
2001/2/26,4.0,8,1,9.9,8,1,-0.7,8,1
2001/2/27,5.9,8,1,12.9,8,1,-2.5,8,1
2001/2/28,9.1,8,1,16.5,8,1,1.5,8,1
2001/3/1,6.1,8,1,8.4,8,1,3.4,8,1
2001/3/2,5.3,8,1,10.8,8,1,1.0,8,1
2001/3/3,6.2,8,1,10.4,8,1,1.2,8,1
2001/3/4,5.8,8,1,9.1,8,1,4.0,8,1
2001/3/5,6.7,8,1,12.5,8,1,0.4,8,1
2001/3/6,8.0,8,1,15.2,8,1,0.1,8,1
2001/3/7,10.5,8,1,17.8,8,1,5.0,8,1
2001/3/8,4.4,8,1,9.3,8,1,-0.6,8,1
2001/3/9,3.9,8,1,9.3,8,1,-0.6,8,1
2001/3/10,4.9,8,1,11.0,8,1,-1.5,8,1
2001/3/11,5.0,8,1,9.6,8,1,0.8,8,1
2001/3/12,3.5,8,1,6.2,8,1,1.7,8,1
2001/3/13,4.3,8,1,8.6,8,1,0.7,8,1
2001/3/14,7.4,8,1,15.2,8,1,-1.3,8,1
2001/3/15,11.5,8,1,21.6,8,1,3.5,8,1
2001/3/16,8.4,8,1,12.7,8,1,4.2,8,1
2001/3/17,7.4,8,1,9.3,8,1,5.3,8,1
2001/3/18,11.1,8,1,19.4,8,1,7.0,8,1
2001/3/19,11.5,8,1,17.9,8,1,5.0,8,1
2001/3/20,13.3,8,1,20.5,8,1,4.6,8,1
2001/3/21,14.8,8,1,22.4,8,1,6.9,8,1
2001/3/22,13.7,8,1,18.4,8,1,9.7,8,1
